obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('1152',)",3756090690.72,7,11.6450004578,1011.42999268,empty,3756092308.37,1.07000005245,3756092312.08,0.0,300.899993896,7.32000017166,3756090690.72,13.8400001526,port_timestamp,85.5709991455,3.67540001869,11.1400003433,3.40000009537,101143.0,2.93982777893,6.78857240188,3.21300005913,32.5992550874,7.26901531219,0.98,-0.00693818378647,0.214880763548,358.150646058,0.214992746243,24.1450969032,7.20394693171,76.7503291261,20.0878987195,66.9230042625,-7.04757379681,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1153',)",3756090757.94,7,11.6529998779,1011.77001953,empty,3756092308.37,0.990000009537,3756092312.08,0.0,302.299987793,9.82999992371,3756090757.94,13.8299999237,port_timestamp,85.5230026245,3.67540001869,11.1400003433,4.09999990463,101177.0,3.51641260119,9.23275911833,3.87449979782,32.5992550874,7.26633405685,0.98,-0.00657735865119,0.215286256865,358.250061526,0.215386708136,21.3398340087,9.68123313759,80.5893626239,28.1683440766,65.701006535,-9.40548818984,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1154',)",3756090824.61,7,11.6529998779,1011.77001953,empty,3756092308.37,1.12999999523,3756092312.08,0.0,305.299987793,8.01000022888,3756090824.61,13.8199996948,port_timestamp,85.5979995728,3.67540001869,11.1400003433,4.09999990463,101177.0,3.17749260862,7.43912255431,3.87449979782,32.5992550874,7.27273416519,0.98,-0.00621949114361,0.215688426416,358.348303239,0.21577807896,23.7853768736,7.89392319029,73.3053678247,22.1596991318,62.7222914374,-7.70212294671,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1155',)",3756090890.64,7,11.6829996109,1011.70001221,empty,3756115412.77,1.12999999523,3756115412.79,0.0,313.200012207,8.76000022888,3756090890.64,13.8199996948,port_timestamp,85.5120010376,3.67549991608,11.140999794,4.09999990463,101170.0,3.37285807983,8.16323051081,3.87449979782,32.5993516028,7.28037881851,0.98,-0.00586503215484,0.216086765492,358.445258295,0.21616634526,23.0327402784,8.63555809292,67.0216466714,24.4305013105,55.1376151696,-8.67197001093,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1156',)",3756090922.8,7,11.6599998474,1011.77001953,empty,3756115412.77,-2.49000000954,3756115412.79,0.0,313.100006104,8.97999954224,3756090922.8,13.8500003815,port_timestamp,85.4800033569,3.67560005188,11.1420001984,4.19999980927,101177.0,-0.0648626354362,9.31859885737,3.96899986267,32.5994547885,7.26603889465,0.98,-0.00569243234086,0.21628073222,358.492343423,0.216355630654,359.627550355,9.10251044297,72.1564847532,26.4412914648,55.2539883319,-8.80737287667,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1157',)",3756090989.59,7,11.6529998779,1012.04998779,empty,3756115412.77,-0.930000007153,3756115412.79,0.0,316.700012207,9.28999996185,3756090989.59,13.8299999237,port_timestamp,85.361000061,3.67569994926,11.1420001984,4.19999980927,101205.0,1.52203308711,9.21153703712,3.96899986267,32.6004408324,7.25050067902,0.98,-0.00533389386526,0.216683655802,358.589889486,0.216749295536,9.63716074174,9.12360878414,66.1425384127,27.035823724,51.774529309,-8.69881475767,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1158',)",3756091053.32,7,11.7060003281,1011.90997314,empty,3756115412.77,3.36999988556,3756115412.79,0.0,326.799987793,11.3699998856,3756091053.32,13.8699998856,port_timestamp,85.1770019531,3.67560005188,11.140999794,4.40000009537,101191.0,6.21539882104,10.0996343558,4.15799999237,32.6003414333,7.26130008698,0.98,-0.00499182899797,0.217068066432,358.682623677,0.21712545641,32.1875712394,11.6772589379,63.5787951241,35.6408933692,42.0716595831,-12.1092857002,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1159',)",3756091116.52,7,11.6829996109,1011.90997314,empty,3756115412.77,0.550000011921,3756115412.79,0.0,317.100006104,9.35000038147,3756091116.52,13.8400001526,port_timestamp,85.2369995117,3.67580008507,11.1420001984,4.30000019073,101191.0,2.96656882001,8.88394487729,4.06349992752,32.6014268807,7.25535488129,0.98,-0.00465259829898,0.217449292039,358.774272494,0.21749906041,18.9237659386,9.16167574442,65.2072338428,27.026852375,51.3915450813,-9.14766368601,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1160',)",3756091182.25,7,11.7130002975,1012.11999512,empty,3756115412.77,0.170000001788,3756115412.79,0.0,317.0,9.60000038147,3756091182.25,13.8500003815,port_timestamp,85.2369995117,3.67560005188,11.1420001984,4.40000009537,101212.0,2.66480926934,9.22429937084,4.15799999237,32.5994547885,7.26830244064,0.98,-0.00429974426459,0.217845827476,358.86926815,0.217888256566,16.5074619722,9.39363339477,65.3245591773,27.2814062639,51.4994949008,-9.8082457783,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1161',)",3756101491.71,7,11.6979999542,1013.77001953,empty,3756115412.77,-1.57000005245,3756115412.79,0.0,328.0,7.75,3756101491.71,13.8699998856,port_timestamp,85.1770019531,3.69429993629,11.2779998779,15.8999996185,101377.0,0.502977162894,7.89141395051,15.0254993439,32.6631527817,7.24411821365,0.98,0.0515191319892,0.278946689732,10.4641362072,0.283664373289,3.39395594332,7.62584238954,44.502728233,24.2283550931,41.4774620304,-6.18535806638,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,25,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,25,29,29,29,29,44.38,-124.95
"('1162',)",3756101557.66,7,11.7130002975,1013.77001953,empty,3756115412.78,-1.51999998093,3756115412.79,0.0,338.799987793,8.46000003815,3756101557.66,13.8199996948,port_timestamp,85.1549987793,3.69420003891,11.2770004272,4.19999980927,101377.0,0.736197085063,8.56387846944,3.96899986267,32.6630552641,7.24945068359,0.98,0.0522186456284,0.278561869064,10.6173295256,0.283414011382,4.71924216398,8.31350092766,46.9197740543,26.6103452634,31.0710776734,-6.7926490198,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1163',)",3756101622.51,7,11.7209997177,1013.63000488,empty,3756115412.78,-0.769999980927,3756115412.79,0.0,350.5,9.06999969482,3756101622.51,13.8299999237,port_timestamp,85.1660003662,3.69429993629,11.2790002823,4.40000009537,101363.0,1.61920220204,8.95745380472,4.15799999237,32.6622663234,7.25524330139,0.98,0.0529063658441,0.278183536265,10.7682031061,0.283169849023,10.2297225905,8.8194679567,37.5377339437,28.4502714993,19.7934635736,-7.15265713364,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1164',)",3756101688.26,7,11.7130002975,1013.70001221,empty,3756115412.78,1.48000001907,3756115412.79,0.0,356.200012207,8.26000022888,3756101688.26,13.8299999237,port_timestamp,85.2149963379,3.69470000267,11.2810001373,4.5,101370.0,3.58053150174,7.5893213137,4.25250005722,32.6644266531,7.25508213043,0.98,0.0536036947259,0.277799917489,10.921449466,0.28292428359,25.7517071503,8.11773151091,29.7536834897,26.1080659115,14.2874760531,-6.38935841769,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1165',)",3756101722.16,7,11.736000061,1013.70001221,empty,3756115412.78,0.52999997139,3756115412.79,0.0,359.299987793,10.8599996567,3756101722.16,13.8400001526,port_timestamp,85.1279983521,3.69449996948,11.281999588,4.59999990463,101370.0,3.34059486194,10.3470246197,4.34699964523,32.6615749493,7.25871038437,0.98,0.0539632458239,0.277602119067,11.0005688186,0.282798458996,18.0765392174,10.5922243593,34.2865216213,34.9387534084,11.3253126515,-8.77740342023,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1166',)",3756101785.75,7,11.7279996872,1013.77001953,empty,3756115412.78,0.270000010729,3756115412.79,0.0,358.899993896,8.75,3756101785.75,13.8400001526,port_timestamp,85.2149963379,3.69499993324,11.2849998474,4.69999980927,101377.0,2.53994270544,8.37759458669,4.44149971008,32.6638354538,7.26180362701,0.98,0.0546375923698,0.277231143472,11.1491483885,0.282563928007,17.0567479068,8.47305313433,27.6991393599,27.2189852681,11.7067380505,-6.78508424864,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1167',)",3756101852.0,7,11.7130002975,1013.5,empty,3756115412.78,0.509999990463,3756115412.79,0.0,358.299987793,8.98999977112,3756101852.0,13.8299999237,port_timestamp,85.2470016479,3.69530010223,11.2860002518,4.69999980927,101350.0,2.83417412312,8.54679196628,4.44149971008,32.6659017174,7.25925207138,0.98,0.0553402876913,0.276844572478,11.304235624,0.282321562677,18.573167212,8.72433076981,29.3240267777,28.2602940445,12.2925061807,-6.78727373735,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1168',)",3756101915.14,7,11.7279996872,1013.5,empty,3756115412.78,-2.66000008583,3756115412.79,0.0,356.899993896,9.18000030518,3756101915.14,13.8599996567,port_timestamp,85.1989974976,3.69670009613,11.2950000763,4.69999980927,101350.0,-0.176896188178,9.55597790905,4.44149971008,32.6716947674,7.26236963272,0.98,0.0560098723285,0.276476216533,11.4522621463,0.282092545287,358.562236032,9.28242408504,34.0713708042,30.283845965,13.696743072,-7.34314699573,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1169',)",3756101979.05,7,11.7209997177,1013.84002686,empty,3756115412.78,0.0900000035763,3756115412.79,0.0,356.100006104,8.56000041962,3756101979.05,13.8299999237,port_timestamp,85.0739974976,3.69720005989,11.3000001907,5.0,101384.0,2.31666431224,8.24104202446,4.72499990463,32.6721778675,7.24586820602,0.98,0.0566876444881,0.276103356419,11.6023426628,0.281862648223,15.8407935238,8.27935640762,30.6113870232,27.2476279707,14.478828102,-6.39006914491,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1170',)",3756112293.45,7,11.6149997711,1013.55999756,empty,3756115412.78,-0.930000007153,3756115412.79,0.0,299.899993896,3.75999999046,3756112293.45,13.8699998856,port_timestamp,82.9079971313,3.69470000267,11.2989997864,15.3999996185,101356.0,0.0815383535372,3.87244773218,14.5529994965,32.648483162,7.01304292679,0.98,0.163985331814,0.215808294645,37.2299579567,0.271043186758,358.708359489,3.65756879366,64.0049065898,13.234766739,68.2054553435,-2.90288790407,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1171',)",3756112360.94,7,11.6149997711,1014.04998779,empty,3756115412.78,-3.3900001049,3756115412.79,0.0,303.200012207,5.69999980927,3756112360.94,13.8699998856,port_timestamp,83.0999984741,3.69479990005,11.3009996414,3.59999990463,101405.0,-1.78819053316,6.3862722424,3.40199995041,32.647695065,7.02595424652,0.98,0.163189699143,0.215330377246,37.1569344988,0.270181511713,342.451961729,6.47212548658,82.8300206241,25.5078160224,65.3999149385,-4.67571038647,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1172',)",3756112425.74,7,11.5699996948,1013.84002686,empty,3756115412.78,-2.28999996185,3756115412.79,0.0,304.600006104,6.46999979019,3756112425.74,13.8199996948,port_timestamp,83.341003418,3.69510006905,11.3020000458,3.59999990463,101384.0,-0.525590180048,6.84315366428,3.40199995041,32.6497606708,7.02685070038,0.98,0.162425907332,0.214871585885,37.0863939789,0.269354735977,354.073917187,6.6638944655,82.7778885461,26.4171664507,64.0686597922,-4.30593774644,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1173',)",3756112462.28,7,11.5780000687,1013.70001221,empty,3756115412.78,-1.39999997616,3756115412.79,0.0,304.799987793,6.23999977112,3756112462.28,13.8699998856,port_timestamp,83.4469985962,3.69519996643,11.3000001907,3.70000004768,101370.0,0.273772498377,6.38926018377,3.49650001526,32.652514033,7.040538311,0.98,0.161995130217,0.214612828438,37.0464179715,0.268888616985,1.03709112886,6.17565900474,87.3850149166,24.0263024065,63.8265513548,-4.15155631727,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1174',)",3756112522.26,7,11.5850000381,1014.04998779,empty,3756115412.78,-1.98000001907,3756115412.79,0.0,302.299987793,7.05000019073,3756112522.26,13.8400001526,port_timestamp,83.6930007935,3.69510006905,11.3020000458,3.70000004768,101405.0,-0.075209544539,7.32237982416,3.49650001526,32.6497606708,7.06222391129,0.98,0.161287994169,0.214188068831,36.980494638,0.268123751079,358.094407875,7.11212493678,85.4190619329,27.291583779,66.3277185839,-4.70374041466,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1175',)",3756112593.32,7,11.5629997253,1013.84002686,empty,3756143033.24,-1.26999998093,3756143033.82,0.0,298.399993896,7.65000009537,3756112593.32,13.8500003815,port_timestamp,83.7210006714,3.69479990005,11.3030004501,3.79999995232,101384.0,0.766571709897,7.71672010794,3.59099984169,32.6459236824,7.05574655533,0.98,0.1604503589,0.213684921481,36.9019172531,0.267218194253,4.6185235414,7.52747767193,91.7855291878,29.2251846621,70.122610544,-4.70507240658,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1176',)",3756112661.31,7,11.5399999619,1013.63000488,empty,3756143033.24,-3.36999988556,3756143033.82,0.0,296.799987793,7.42999982834,3756112661.31,13.8299999237,port_timestamp,83.68699646,3.69510006905,11.3030004501,3.70000004768,101363.0,-1.31823775066,8.05133814409,3.49650001526,32.6488749174,7.04356241226,0.98,0.159648855525,0.213203477691,36.8262292576,0.266352172828,349.32219384,7.97624622673,95.0741228971,31.5453456026,71.693360237,-4.66808292713,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1177',)",3756112729.4,7,11.5550003052,1013.90997314,empty,3756143033.24,-2.1099998951,3756143033.82,0.0,293.799987793,8.31000041962,3756112729.4,13.8599996567,port_timestamp,83.7379989624,3.69490003586,11.3009996414,3.79999995232,101391.0,0.127492580614,8.5727447281,3.59099984169,32.6486813601,7.0529499054,0.98,0.158846090783,0.212721276228,36.7499273218,0.265485257439,359.78511838,8.36008224592,101.002572374,32.7759936841,74.6061487337,-5.09302440148,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1178',)",3756112763.26,7,11.531999588,1013.70001221,empty,3756143033.24,-1.71000003815,3756143033.82,0.0,293.799987793,7.53999996185,3756112763.26,13.8199996948,port_timestamp,83.7710037231,3.69479990005,11.3000001907,3.59999990463,101370.0,0.313108016285,7.72513190343,3.40199995041,32.6485799695,7.04642915726,0.98,0.158446965913,0.212481531523,36.7118051913,0.265054413744,1.17936726121,7.5142421874,96.0685365583,29.361874282,74.5426196372,-4.43395741047,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1179',)",3756123092.69,7,11.8710002899,1015.42999268,empty,3756143033.24,-2.45000004768,3756143033.82,0.0,365.5,6.30999994278,3756123092.69,13.8199996948,port_timestamp,86.2919998169,3.69409990311,11.2989997864,4.09999990463,101543.0,-0.721744554412,6.7303554371,3.87449979782,32.642583932,7.41190338135,0.98,0.0381704756512,0.138312844046,15.4280156429,0.143483197761,353.424104837,6.63569863704,12.281041686,17.1896131791,5.41978952408,-6.45386121929,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1180',)",3756123159.23,7,11.8859996796,1015.42999268,empty,3756143033.24,-0.0799999982119,3756143033.82,0.0,366.399993896,8.22999954224,3756123159.23,13.8699998856,port_timestamp,86.158996582,3.69409990311,11.2989997864,5.0,101543.0,2.06657213783,7.96671651711,4.72499990463,32.642583932,7.40778875351,0.98,0.0384574184498,0.137106068613,15.6684851634,0.142397496763,14.5222196611,8.08801886065,15.3132318428,21.3527483213,4.56278656791,-8.09793536778,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1181',)",3756123225.24,7,11.8640003204,1015.42999268,empty,3756143033.24,-2.53999996185,3756143033.82,0.0,365.299987793,8.35999965668,3756123225.24,13.8699998856,port_timestamp,86.1169967651,3.69409990311,11.2980003357,5.0,101543.0,-0.274638546219,8.73302740948,4.72499990463,32.6434687237,7.39337444305,0.98,0.0387421271581,0.13590868894,15.9107299258,0.141322765845,357.912388531,8.60282847333,15.7760369123,23.2710141473,5.61979725336,-8.38977458374,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1182',)",3756123262.3,7,11.8859996796,1015.42999268,empty,3756143033.24,-3.84999990463,3756143033.82,0.0,364.0,7.51000022888,3756123262.3,13.8299999237,port_timestamp,86.1169967651,3.69420003891,11.2989997864,4.90000009537,101543.0,-1.7608277733,8.25361061937,4.63049983978,32.6435702516,7.40416097641,0.98,0.0389019811775,0.135236401973,16.0483625628,0.140720462472,347.500474107,8.31546914629,15.9621472843,22.0791472402,6.88093573687,-8.36743585298,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1183',)",3756123323.9,7,11.8640003204,1015.35998535,empty,3756143033.24,0.170000001788,3756143033.82,0.0,364.600006104,8.22000026703,3756123323.9,13.8199996948,port_timestamp,86.1910018921,3.69420003891,11.2980003357,5.0,101536.0,2.30533677251,7.8919406204,4.72499990463,32.6444550705,7.40026712418,0.98,0.0391676354077,0.134119158397,16.279710036,0.139721338072,16.2838287411,8.0820366489,15.2529545537,21.5432469387,6.29305047088,-7.85834295126,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1184',)",3756123388.78,7,11.9160003662,1015.70001221,empty,3756143033.24,-3.19000005722,3756143033.83,0.0,365.299987793,9.44999980927,3756123388.78,13.8699998856,port_timestamp,86.0899963379,3.69420003891,11.2980003357,5.09999990463,101570.0,-0.618267676023,9.95471455346,4.81949996948,32.6444550705,7.41458129883,0.98,0.0394474575773,0.132942329699,16.5269966333,0.13867142797,356.168906986,9.84376954284,18.6435092822,26.1140311616,5.63278238691,-10.4855424093,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1185',)",3756123452.14,7,11.9090003967,1015.28997803,empty,3756143033.24,-1.32000005245,3756143033.83,0.0,362.600006104,8.46000003815,3756123452.14,13.8599996567,port_timestamp,86.0210037231,3.69420003891,11.2980003357,5.19999980927,101529.0,0.929292471072,8.51178102909,4.9139995575,32.6444550705,7.40817117691,0.98,0.0397207370484,0.131793017176,16.7721378799,0.137648597261,6.05950020893,8.42707167109,16.7716115046,22.2603473661,8.2305427417,-8.80527904568,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1186',)",3756123518.33,7,11.8859996796,1015.15002441,empty,3756143033.24,-0.340000003576,3756143033.83,0.0,359.799987793,8.03999996185,3756123518.33,13.8299999237,port_timestamp,85.9940032959,3.69429993629,11.2989997864,5.30000019073,101515.0,1.76605556433,7.85100293802,5.00850009918,32.6445528252,7.39557933807,0.98,0.0400062048288,0.130592445125,17.0321283125,0.136582880144,12.6023547825,7.91100401783,19.1029527503,21.1702703389,10.9302780734,-7.9890955629,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1187',)",3756123580.75,7,11.8940000534,1015.55999756,empty,3756143033.24,-1.36000001431,3756143033.83,0.0,361.100006104,9.47999954224,3756123580.75,13.8299999237,port_timestamp,85.9570007324,3.69429993629,11.2989997864,5.19999980927,101556.0,1.15637032855,9.50698685299,4.9139995575,32.6445528252,7.3933134079,0.98,0.0402754344686,0.129460164696,17.2810701516,0.135580400002,6.78730378377,9.44371084915,20.7346369933,25.6998514616,9.68973471994,-9.74094963069,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('1188',)",3756126693.52,7,11.8339996338,1015.35998535,empty,3756143033.24,-0.449999988079,3756143033.83,0.0,343.100006104,6.67999982834,3756126693.52,13.8199996948,port_timestamp,86.4929962158,3.69420003891,11.2980003357,23.3999996185,101536.0,1.30559032311,6.56660731307,22.1129989624,32.6444550705,7.41156053543,0.98,0.0508869271204,0.0762336839878,33.723600388,0.0916572633571,10.9413159473,6.61053934691,15.3363638232,16.7772866616,27.0077721961,-6.33569607207,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
