obs,time,deployment,air_temperature,barometric_pressure,dcl_controller_timestamp,driver_timestamp,eastward_wind_velocity,ingestion_timestamp,internal_timestamp,longwave_irradiance,northward_wind_velocity,port_timestamp,precipitation,preferred_timestamp,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,met_barpres,met_windavg_mag_corr_east,met_windavg_mag_corr_north,met_netsirr,met_salsurf,met_spechum,ct_depth,velpt_ab_dcl_instrument-eastward_velocity,velpt_ab_dcl_instrument-northward_velocity,met_current_direction,met_current_speed,met_relwind_direction,met_relwind_speed,met_heatflx_minute,met_latnflx_minute,met_netlirr_minute,met_sensflx_minute,barometric_pressure_qc_executed,barometric_pressure_qc_results,relative_humidity_qc_executed,relative_humidity_qc_results,air_temperature_qc_executed,air_temperature_qc_results,longwave_irradiance_qc_executed,longwave_irradiance_qc_results,precipitation_qc_executed,precipitation_qc_results,sea_surface_temperature_qc_executed,sea_surface_temperature_qc_results,sea_surface_conductivity_qc_executed,sea_surface_conductivity_qc_results,shortwave_irradiance_qc_executed,shortwave_irradiance_qc_results,eastward_wind_velocity_qc_executed,eastward_wind_velocity_qc_results,northward_wind_velocity_qc_executed,northward_wind_velocity_qc_results,met_barpres_qc_executed,met_barpres_qc_results,met_current_direction_qc_executed,met_current_direction_qc_results,met_current_speed_qc_executed,met_current_speed_qc_results,met_relwind_direction_qc_executed,met_relwind_direction_qc_results,met_relwind_speed_qc_executed,met_relwind_speed_qc_results,met_netsirr_qc_executed,met_netsirr_qc_results,met_salsurf_qc_executed,met_salsurf_qc_results,met_spechum_qc_executed,met_spechum_qc_results,lat,lon
"('44',)",3759482387.83,7,8.11400032043,1027.69995117,empty,3759505125.76,1.46000003815,3759505125.81,0.0,279.200012207,-5.11000013351,3759482387.83,37.1100006104,port_timestamp,58.3339996338,3.64459991455,10.7609996796,3.59999990463,102769.992188,0.0800163077115,-5.3138779499,3.40199995041,32.631058144,3.84130215645,0.98,0.0394643507652,0.0829844454445,25.4340422729,0.0918904411082,179.569488327,5.39701474664,197.290061543,92.4366645148,85.0441074495,23.2112895293,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('45',)",3759492693.77,7,8.08399963379,1028.31994629,empty,3759505125.76,1.85000002384,3759505125.81,0.0,303.399993896,-3.26999998093,3759492693.77,37.1300010681,port_timestamp,63.46900177,3.64339995384,10.7460002899,9.39999961853,102831.992188,0.935373259706,-3.6387466013,8.88299942017,32.6324954698,4.16924905777,0.98,0.174174869146,0.0909837524623,62.4187769719,0.196506814778,168.464952688,3.80661417819,134.061699512,63.6697452244,61.5108253603,17.7180024853,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('46',)",3759492758.28,7,7.94899988174,1028.04003906,empty,3759505125.76,2.65000009537,3759505125.81,0.0,304.299987793,-3.25,3759492758.28,37.0800018311,port_timestamp,62.0509986877,3.64319992065,10.7419996262,14.3000001907,102804.0,1.7130185722,-3.82760602423,13.5135002136,32.6340761692,4.03961515427,0.98,0.172723603109,0.0922100609753,61.9040667128,0.195796165478,158.547613828,4.21158719887,139.943843573,72.311235368,60.6445953632,20.5015130552,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('47',)",3759492820.47,7,7.97100019455,1028.18005371,empty,3759505125.76,2.00999999046,3759505125.81,0.0,305.200012207,-2.8900001049,3759492820.47,37.0999984741,port_timestamp,61.8540000916,3.64339995384,10.7469997406,14.5,102818.007812,1.18874233788,-3.31347132508,13.7025003433,32.6316032175,4.0322599411,0.98,0.171324616289,0.0933921939565,61.4043876485,0.195126179788,163.372394331,3.55553903896,134.798132981,63.1546600589,59.7208070687,17.6664680389,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('48',)",3759492883.14,7,7.91800022125,1028.31994629,empty,3759505125.76,1.85000002384,3759505125.81,0.0,305.899993896,-2.19000005722,3759492883.14,37.1100006104,port_timestamp,61.2060012817,3.6438999176,10.7559995651,14.6000003815,102831.992188,1.21640329417,-2.59595134099,13.7969999313,32.6285505162,3.9749712944,0.98,0.169914944183,0.0945833559213,60.8974484518,0.194466191082,158.746362859,2.88688670057,120.125509281,55.3797639927,58.9845753375,15.5343665832,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('49',)",3759492949.57,7,8.00899982452,1028.31994629,empty,3759505125.76,2.3599998951,3759505125.81,0.0,305.399993896,-2.16000008583,3759492949.57,37.0999984741,port_timestamp,62.611000061,3.64400005341,10.7539997101,14.8000001907,102831.992188,1.71664068274,-2.69969343482,13.986000061,32.6313346089,4.09176874161,0.98,0.168420464558,0.0958461795794,60.3562857074,0.193783237206,151.021525814,3.1956263204,118.875968708,57.2854102684,59.5268494877,16.0497090132,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('50',)",3759492984.13,7,8.00899982452,1027.91003418,empty,3759505125.76,2.09999990463,3759505125.81,0.0,301.399993896,-2.51999998093,3759492984.13,37.1199989319,port_timestamp,63.1899986267,3.64400005341,10.7550001144,15.8999996185,102791.0,1.37192071333,-2.97963639722,15.0254993439,32.6304416509,4.13134860992,0.98,0.167643047206,0.0965030911949,60.0732789294,0.19343484145,158.620156634,3.30347072779,136.743327946,57.9755908333,63.3934631303,16.4041392274,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('51',)",3759493050.51,7,7.97100019455,1028.39001465,empty,3759505125.76,2.36999988556,3759505125.81,0.0,306.299987793,-3.3599998951,3759493050.51,37.0699996948,port_timestamp,62.1980018616,3.64380002022,10.751999855,19.0,102839.0,1.41404061962,-3.8609568605,17.9549999237,32.6311252387,4.05391407013,0.98,0.166149804812,0.0977648694029,59.5268492122,0.192778959766,162.503809276,4.15074803144,132.19991432,71.2127426847,58.768379326,20.1737922332,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('52',)",3759493115.07,7,7.99399995804,1028.5300293,empty,3759505125.76,1.88999998569,3759505125.81,0.0,309.200012207,-2.93000006676,3759493115.07,37.0999984741,port_timestamp,62.2400016785,3.64369988441,10.751999855,18.7000007629,102853.0,1.06246767445,-3.32086777482,17.6715011597,32.6301298689,4.06247520447,0.98,0.164697571469,0.0989919952817,58.991895368,0.192158021372,165.290804055,3.53573641622,129.575059326,62.4076151879,55.9097913346,17.5192818036,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('53',)",3759493184.08,7,7.97900009155,1028.18005371,empty,3759505125.76,2.79999995232,3759505125.81,0.0,312.399993896,-2.6400001049,3759493184.08,37.1199989319,port_timestamp,61.875,3.64310002327,10.7419996262,18.2000007629,102818.007812,2.01658103014,-3.27765178683,17.1990013123,32.6330805489,4.03583431244,0.98,0.163145053781,0.100303860652,58.4162179836,0.191512853446,151.247052966,3.85302598938,128.952962122,67.3084122303,52.8192685872,18.8680798186,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('54',)",3759496293.44,7,7.17299985886,1029.07995605,empty,3759505125.76,-0.569999992847,3759505125.82,0.0,335.399993896,-1.07000005245,3759496293.44,37.1199989319,port_timestamp,72.2710037231,3.64190006256,10.736000061,67.3000030518,102907.992188,-0.828792134969,-0.884818456581,63.5985031128,32.6264811745,4.45879125595,0.98,0.0952770498932,0.154949794589,31.5869346776,0.181898749527,221.62832866,1.39105063695,13.6465786885,32.7726391946,30.549821583,13.9226210237,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('55',)",3759496359.38,7,7.21799993515,1029.15002441,empty,3759505125.76,-0.5,3759505125.82,0.0,332.5,-0.230000004172,3759496359.38,37.0900001526,port_timestamp,72.6780014038,3.64260005951,10.7440004349,68.5,102915.0,-0.542624611718,-0.0919702814905,64.7324981689,32.6263164745,4.49754095078,0.98,0.0952602546618,0.15305741926,31.8974102612,0.180280586056,248.986955409,0.68332691802,3.33532174957,24.3564011807,33.3734553612,10.3379633766,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('56',)",3759496425.59,7,7.23299980164,1029.42004395,empty,3759505125.76,-0.0399999991059,3759505125.82,0.0,331.0,-0.119999997318,3759496425.59,37.1100006104,port_timestamp,72.7679977417,3.64240002632,10.7399997711,73.8000030518,102942.007812,-0.0698476094359,-0.105457625333,69.7410049438,32.6278927593,4.50658321381,0.98,0.0952433906561,0.151157294896,32.2148064571,0.178661219251,212.754854111,0.305133176819,1.83007321126,20.7569692345,34.8199086091,8.79868069615,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('57',)",3759496496.1,7,7.21099996567,1029.48999023,empty,3759505125.76,-0.569999992847,3759505125.82,0.0,326.899993896,0.730000019073,3759496496.1,37.1199989319,port_timestamp,72.5810012817,3.64159989357,10.736000061,79.1999969482,102949.0,-0.360408692501,0.853173835782,74.8439941406,32.6234939979,4.48788261414,0.98,0.0952254305894,0.149133673642,32.559208339,0.176942745669,327.090241383,0.838614931915,4.16657532657,25.9588377923,38.6797156246,10.9758984165,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('58',)",3759496531.47,7,7.22599983215,1029.48999023,empty,3759505125.76,-0.540000021458,3759505125.82,0.0,324.399993896,0.239999994636,3759496531.47,37.0999984741,port_timestamp,72.6650009155,3.6428000927,10.7440004349,82.6999969482,102949.0,-0.458946565924,0.372247324001,78.1514968872,32.6283075656,4.49771976471,0.98,0.0952164211357,0.148118548131,32.7345021629,0.176083137053,292.02065293,0.59777113045,-3.88749460519,23.3028429739,41.1187469189,9.84241238919,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('59',)",3759496597.92,7,7.18800020218,1029.29003906,empty,3759505125.76,-0.949999988079,3759505125.82,0.0,318.700012207,-0.449999988079,3759496597.92,37.1199989319,port_timestamp,72.3160018921,3.64170002937,10.736000061,85.3000030518,102929.0,-1.03436951476,-0.187295684827,80.608505249,32.6244897191,4.4652633667,0.98,0.0951994942142,0.146211334829,33.0685074794,0.174472628602,253.5506819,1.17777462963,15.6220526339,29.8784856696,46.511017192,12.5794386005,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('60',)",3759496668.22,7,7.13500022888,1029.34997559,empty,3759505125.76,-1.35000002384,3759505125.82,0.0,314.399993896,-0.449999988079,3759496668.22,37.0999984741,port_timestamp,71.8489990234,3.64210009575,10.7390003204,87.4000015259,102935.0,-1.42059004336,-0.0832104702194,82.5930023193,32.6257980149,4.41997146606,0.98,0.0951815884026,0.144193826696,33.4285926711,0.172775560853,261.467809201,1.53273492617,17.0843461388,34.4925208474,50.6481190675,14.5367085432,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('61',)",3759496704.12,7,7.13500022888,1029.15002441,empty,3759505125.76,-1.21000003815,3759505125.82,0.0,307.399993896,-0.460000008345,3759496704.12,37.1199989319,port_timestamp,71.6279983521,3.64240002632,10.7410001755,88.4000015259,102915.0,-1.28801501965,-0.129295820272,83.5380020142,32.6269996984,4.40719556808,0.98,0.095172442419,0.143163317893,33.615257377,0.171911399814,258.856586854,1.40976648322,34.4002621272,33.0734432775,57.3375208805,13.8342121331,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('62',)",3759496769.16,7,7.12799978256,1029.2199707,empty,3759505125.76,-0.699999988079,3759505125.82,0.0,301.799987793,-0.379999995232,3759496769.16,37.1100006104,port_timestamp,71.3140029907,3.64170002937,10.7349996567,86.8000030518,102922.0,-0.774766796902,-0.184760358584,82.0260009766,32.625382781,4.38541698456,0.98,0.0951558766906,0.141296801444,33.9581688733,0.170350893649,249.453416122,0.929020306364,19.5745002086,27.5540584628,62.6239949181,11.4224478043,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('63',)",3759499893.16,7,8.52799987793,1029.77001953,empty,3759505125.76,-1.23000001907,3759505125.82,0.0,274.899993896,-0.810000002384,3759499893.16,37.1399993896,port_timestamp,67.6819992065,3.641299963,10.7299995422,245.399993896,102977.0,-1.39840057903,-0.462034491523,231.902999878,32.625859649,4.57672071457,0.98,0.0936691724737,0.0557364756117,59.2458555664,0.108997562292,250.862445646,1.57935395582,-106.132393467,29.6297769508,88.6273185828,7.31610256267,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('64',)",3759499957.36,7,8.61900043488,1029.63000488,empty,3759505125.76,-0.52999997139,3759505125.82,0.0,273.899993896,0.330000013113,3759499957.36,37.1399993896,port_timestamp,67.1890029907,3.641299963,10.7299995422,350.799987793,102963.0,-0.425871829228,0.456544809846,331.505981445,32.625859649,4.57207727432,0.98,0.0931766475545,0.056718823973,58.6701389179,0.109082137137,307.607264396,0.655188629503,-217.894326264,19.4370642957,89.6204548927,4.5541359932,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('65',)",3759500022.28,7,8.54300022125,1029.77001953,empty,3759505125.76,-0.829999983311,3759505125.82,0.0,273.899993896,0.10000000149,3759500022.28,37.1399993896,port_timestamp,67.1070022583,3.641299963,10.7299995422,228.5,102977.0,-0.775386207362,0.312531921613,215.932495117,32.625859649,4.54235744476,0.98,0.0926785837369,0.0577122197505,58.0889142965,0.109178844984,286.359557824,0.904693076133,-98.6456314701,22.4125736797,89.4946852387,5.37960472864,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('66',)",3759500087.27,7,8.43799972534,1029.9699707,empty,3759505125.76,-0.560000002384,3759505125.82,0.0,273.899993896,-0.0799999982119,3759500087.27,37.1399993896,port_timestamp,67.236000061,3.64120006561,10.7290000916,112.099998474,102997.0,-0.561525734591,0.0684751909553,105.934494019,32.6257598862,4.5178771019,0.98,0.0921800059186,0.0587066407102,57.5081799096,0.109286884641,270.856126864,0.653778723842,8.37689896077,19.9558308867,89.3653666593,4.99019543331,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('67',)",3759500124.13,7,8.30200004578,1029.42004395,empty,3759505125.76,-0.870000004768,3759505125.82,0.0,270.600006104,0.439999997616,3759500124.13,37.1300010681,port_timestamp,67.5670013428,3.64079999924,10.7229995728,98.3000030518,102942.007812,-0.725535853989,0.651227863943,92.8935012817,32.6271299345,4.5007724762,0.98,0.0918972304432,0.0592706406501,57.1793369819,0.109353142644,305.910776985,1.00926220663,30.2724965776,24.247701383,92.4850663091,6.43323016724,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('68',)",3759500187.03,7,8.25699996948,1029.9699707,empty,3759505125.76,-0.860000014305,3759505125.82,0.0,270.899993896,0.519999980927,3759500187.03,37.1399993896,port_timestamp,68.2070007324,3.64050006866,10.718000412,172.399993896,102997.0,-0.695063314128,0.725869818991,162.917999268,32.6286020379,4.52720785141,0.98,0.0914146939582,0.060233066929,56.6191455177,0.109474511294,310.242953439,1.03034942757,-36.1687652023,24.4010845325,92.2406908349,6.71282136258,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('69',)",3759500249.34,7,8.26500034332,1029.69995117,empty,3759505125.76,-1.03999996185,3759505125.82,0.0,274.399993896,0.129999995232,3759500249.34,37.1199989319,port_timestamp,67.4729995728,3.64089989662,10.7250003815,379.299987793,102969.992188,-0.970345557259,0.396143179825,358.438476562,32.626339403,4.48197126389,0.98,0.0909367067401,0.0611864196269,56.0655109014,0.1096050299,287.516485585,1.11288637115,-236.093328679,26.074017353,89.114315805,7.15681472588,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('70',)",3759500316.81,7,8.29500007629,1029.9699707,empty,3759505125.76,-0.579999983311,3759505125.82,0.0,274.299987793,0.20000000298,3759500316.81,37.1199989319,port_timestamp,66.9919967651,3.64089989662,10.7259998322,375.0,102997.0,-0.507977096857,0.344033793255,354.375,32.6254470242,4.45786190033,0.98,0.0904191186754,0.0622187568089,55.4675543008,0.109757873161,295.21811744,0.661436123545,-238.363555927,21.1265028216,89.2123589364,5.67258231446,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('71',)",3759500384.68,7,8.3780002594,1029.83996582,empty,3759505125.76,-0.25,3759505125.82,0.0,273.700012207,0.0500000007451,3759500384.68,37.1300010681,port_timestamp,67.0120010376,3.64079999924,10.7239999771,382.600006104,102984.0,-0.228377157935,0.113330815791,361.557006836,32.6262366539,4.48501634598,0.98,0.0898984312861,0.0632572756404,54.8677607019,0.109923659278,278.940920685,0.322190487317,-246.507165338,17.4534902182,89.8825031637,4.56023568909,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('72',)",3759503499.65,7,7.76000022888,1029.83996582,empty,3759505125.76,3.78999996185,3759505125.82,0.0,330.899993896,-0.5,3759503499.65,37.1699981689,port_timestamp,68.28099823,3.64459991455,10.7650003433,240.699996948,102984.0,3.52933263783,-1.46898292789,227.461502075,32.627487824,4.38160181046,0.98,0.0676044735515,0.107506418854,32.1633762001,0.126996043005,114.484771104,3.80379817337,-107.344141711,62.3055244394,35.6461723018,21.8606781168,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('73',)",3759503559.65,7,7.78299999237,1029.83996582,empty,3759505125.76,3.72000002861,3759505125.82,0.0,330.700012207,-1.0,3759503559.65,37.1399993896,port_timestamp,69.0759963989,3.64450001717,10.7629995346,293.899993896,102984.0,3.33163760919,-1.93354365191,277.73550415,32.6282782311,4.4397277832,0.98,0.0681092825141,0.106369219018,32.6318448289,0.126306314644,122.008004889,3.84861814942,-158.804465819,61.4658368164,35.7579758184,21.707225697,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('74',)",3759503624.97,7,7.81300020218,1029.69995117,empty,3759505125.76,4.01999998093,3759505125.82,0.0,330.700012207,0.810000002384,3759503624.97,37.1500015259,port_timestamp,70.2369995117,3.6438999176,10.7580003738,288.600006104,102969.992188,4.09228848831,-0.263959805527,272.726989746,32.6267648504,4.52443408966,0.98,0.0686588596149,0.105131168517,33.1476720485,0.125565128907,95.2411229511,4.04052268105,-149.519318545,61.90689176,35.6831659032,22.1424039176,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('75',)",3759503691.49,7,7.76800012589,1029.77001953,empty,3759505125.76,3.84999990463,3759505125.82,0.0,330.700012207,-0.639999985695,3759503691.49,37.1399993896,port_timestamp,71.3209991455,3.64380002022,10.7580003738,285.700012207,102977.0,3.55083583855,-1.6197728529,269.98651123,32.625769642,4.58003664017,0.98,0.0692185076628,0.103870430861,33.6792030275,0.124820944598,116.338617973,3.88492025767,-153.745188327,58.8636518254,35.6283771023,21.7492939755,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
"('76',)",3759503757.44,7,7.61000013351,1029.69995117,empty,3759505125.76,3.32999992371,3759505125.82,0.0,330.700012207,1.09000003338,3759503757.44,37.1500015259,port_timestamp,71.672996521,3.6438999176,10.7580003738,239.199996948,102969.992188,3.49891773257,0.185941564281,226.043991089,32.6267648504,4.5535402298,0.98,0.0697734273231,0.102620345,34.2124922076,0.124093780538,88.6081031836,3.43015642381,-111.895127957,54.2149430943,35.537318765,20.9222230835,29,29,29,29,29,29,29,29,29,13,29,29,29,13,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,44.38,-124.95
